duration,num_actors,avg_width,avg_height,regions_in_event,type
90,2,65.44177125959538,123.98094345922351,408,Person_Person_Interaction
80,2,36.252661421511306,64.79475163901235,855,Person_Person_Interaction
100,2,32.29904797679781,56.44866095327016,818,Person_Person_Interaction
31,2,74.31315769356114,149.5,128,Person_Person_Interaction
106,2,31.0273421491536,53.764085864803334,806,Person_Person_Interaction
32,2,74.35974624889955,149.5,134,Person_Person_Interaction
56,2,42.674547026109025,85.6796604293599,1513,Person_Person_Interaction
84,2,52.88740151733036,103.32068332388576,425,Person_Person_Interaction
28,2,56.91879655447785,114.57346671029897,148,Person_Person_Interaction
40,2,51.56637139118888,114.78725135559402,204,Person_Person_Interaction
27,2,56.47992579745444,116.54674835376274,143,Person_Person_Interaction
72,2,34.46178380246798,69.1578818243439,1841,Person_Person_Interaction
74,2,35.06134243014608,73.98499977385812,448,Person_Person_Interaction
70,2,35.499513811713655,71.24550385820272,1799,Person_Person_Interaction
56,2,41.20755115679123,75.25453979149222,901,Person_Person_Interaction
53,2,44.07499328580388,88.49696593553801,1457,Person_Person_Interaction
46,2,32.39177326328299,56.064119213987965,378,PickUp
61,2,40.83318057076224,75.20881135524128,1625,PickUp
36,2,27.154081907292642,56.89426757373597,329,PickUp
62,2,38.16501299744449,75.85130347851933,1625,PickUp
61,2,41.10930063983717,75.14232191461029,1625,PickUp
53,2,30.484585430239186,56.46193169122937,378,PickUp
35,2,28.11542932109787,56.71850876677989,334,PickUp
35,2,29.232611348254427,56.51425942109476,339,PickUp
35,2,27.965832862777624,56.74585881179135,333,PickUp
55,2,61.691406921803306,70.18617099707569,1627,PickUp
32,2,36.68349717043944,55.16892615037804,378,PickUp
33,2,31.94728236883692,56.017948375780506,352,PickUp
58,2,51.97725304028513,72.52532968245974,1626,PickUp
55,2,64.39896528791589,69.534193609696,1627,PickUp
54,2,30.087356618761685,56.5447880175899,378,PickUp
41,2,34.08970313638007,55.70995499518581,378,PickUp
63,2,34.296281456112,76.7828902226355,1625,PickUp
62,2,37.58417103440773,75.99116965103877,1625,PickUp
35,2,35.84486608328602,55.34385276457508,378,PickUp
37,2,35.232598882368826,55.47156306542249,378,PickUp
62,2,38.73517133947399,75.71400991141412,1625,PickUp
27,2,32.09797667406873,54.81070573062396,453,PickUp
56,2,29.749150362424725,56.615333071580324,378,PickUp
42,2,33.71910431486292,55.787256681310346,378,PickUp
60,2,46.8787238817214,73.7530504813477,1626,PickUp
61,2,42.1852426731092,74.88323613289477,1625,PickUp
51,2,31.054802704083865,56.34299241197024,378,PickUp
22,2,24.481007908820715,54.48869787293582,563,PickUp
23,2,26.64203238046096,54.580055325220435,532,PickUp
34,2,30.82390026366679,56.22333125373405,346,PickUp
33,2,31.755646713147932,56.05298425743002,351,PickUp
51,2,31.152003393242836,56.32271771942348,378,PickUp
33,2,36.40091818818369,55.227868139730035,378,PickUp
47,2,32.35220573794744,56.0723724415932,378,PickUp
57,2,55.828169989087854,71.59803267467579,1627,PickUp
60,2,46.57431180605728,73.82635260929528,1626,PickUp
56,2,60.07445491660947,70.57553144708817,1627,PickUp
33,2,31.455507929095752,56.107857276121,349,PickUp
44,2,32.989426786343195,55.93945712018613,378,PickUp
31,2,36.91550334195568,55.1205329359148,378,PickUp
24,2,26.846454613986403,54.58869728864579,529,PickUp
36,2,27.524088998195143,56.826620847975406,331,PickUp
63,2,35.335033140706315,76.53275984024584,1625,PickUp
30,2,37.22487166726018,55.05307055390811,377,PickUp
61,2,43.52536455590493,74.56053610365403,1625,PickUp
28,2,34.331687258373925,54.90513599312275,421,PickUp
50,2,31.25188472408028,56.30188388283844,378,PickUp
49,2,31.773356801771996,56.19311216384751,378,PickUp
27,2,33.54647772829927,54.87194120837199,432,PickUp
46,2,32.47454748145441,56.04685367977473,378,PickUp
59,2,50.04242631777982,72.9912340512666,1626,PickUp
46,2,32.53562855529719,56.03411302944288,378,PickUp
48,2,32.021375282341936,56.141379007601586,378,PickUp
29,2,36.22414386279937,54.98513972108066,394,PickUp
34,2,35.955497644353294,55.320776581617785,378,PickUp
55,2,63.8502092358432,69.66633352646272,1627,PickUp
54,2,30.187461697685347,56.523907510310494,378,PickUp
50,2,31.370229622683475,56.27719880648333,378,PickUp
56,2,29.675943866794604,56.630602913843475,378,PickUp
35,2,35.85870683508877,55.340965779000754,378,PickUp
31,2,36.79568148289967,55.145526085384866,378,PickUp
57,2,56.76906607257181,71.37146582463726,1627,PickUp
32,2,32.51378384783029,55.914377468263716,355,PickUp
62,2,38.333010209646204,75.810849915313,1625,PickUp
22,2,23.733364722110665,54.45709120783224,574,PickUp
52,2,30.84432150164696,56.38689582153665,378,PickUp
52,2,30.81896214697499,56.392185425176365,378,PickUp
34,2,36.00224682475131,55.311025362078254,378,PickUp
53,2,30.513856902681184,56.45582607501113,378,PickUp
62,2,39.19493285022089,75.6032997925313,1625,PickUp
60,2,43.91906808912657,74.46573268068646,1626,PickUp
59,2,48.41405446791469,73.38334438862637,1626,PickUp
47,2,32.10272969876829,56.1244096240032,378,PickUp
54,2,30.17523051125758,56.52645876325377,378,PickUp
58,2,52.544984802226736,72.3886204334493,1626,PickUp
56,2,59.15611909994222,70.79666580710108,1627,PickUp
45,2,32.75851938961986,55.987621145728,378,PickUp
47,2,32.25065353573188,56.09355479837671,378,PickUp
42,2,33.56032964794948,55.82037483699153,378,PickUp
49,2,31.633554686513957,56.22227291289949,378,PickUp
37,2,35.277613197512736,55.46217371430119,378,PickUp
59,2,49.05747597083011,73.22840912455042,1626,PickUp
36,2,35.442392100755995,55.42780315962346,378,PickUp
63,2,36.50677163241616,76.25060636570633,1625,PickUp
58,2,52.81550556098499,72.32347930122677,1626,PickUp
45,2,32.899896184796056,55.95813194065912,378,PickUp
29,2,35.85947423008663,54.96972328826955,399,PickUp
60,2,45.21442326479888,74.15381243042194,1626,PickUp
62,2,37.02772596915235,76.12516107460554,1625,PickUp
55,2,63.0534119824125,69.8582015201743,1627,PickUp
40,2,34.298463483452515,55.66641053177231,378,PickUp
60,2,43.92232030661432,74.46494954991911,1626,PickUp
54,2,30.309750746894615,56.49839973977916,378,PickUp
28,2,34.081015695108576,54.894538836227646,424,PickUp
47,2,32.27501208270391,56.08847394910478,378,PickUp
44,2,32.98230855757045,55.94094188229114,378,PickUp
55,2,30.038918355429804,56.55489155600152,378,PickUp
56,2,58.27053516901964,71.00991354529012,1627,PickUp
22,2,23.921614501814258,54.465049479704014,571,PickUp
61,2,43.189129491182186,74.64150117601852,1625,PickUp
61,2,41.18935774333431,75.12304424295138,1625,PickUp
27,2,33.288968746092635,54.861054999139505,436,PickUp
21,2,22.05307567049485,54.386056877184046,598,PickUp
26,2,30.536092501267532,54.74467697404886,476,PickUp
27,2,33.58176043070668,54.87343278694686,432,PickUp
54,2,30.178782066422265,56.52571795894826,378,PickUp
34,2,29.878765634633595,56.3961259504548,342,PickUp
31,2,35.311998148135885,55.402792582335266,368,PickUp
21,2,23.272476877811357,54.43760714377064,580,PickUp
31,2,35.59767679176397,55.35056324582708,369,PickUp
36,2,27.445556929344896,56.84097851153251,330,PickUp
24,2,27.806216069837834,54.62927126758875,515,PickUp
31,2,35.04030067972623,55.45246580370656,367,PickUp
62,2,38.07197994636042,75.87370574557472,1625,PickUp
51,2,31.044548518465447,56.345131290434274,378,PickUp
37,2,35.07054196980834,55.505365851242956,378,PickUp
27,2,32.91081246547541,54.84506841739738,441,PickUp
47,2,32.10290840174927,56.124372349082336,378,PickUp
27,2,32.49820366018237,54.82762535289882,447,PickUp
45,2,32.90666128939224,55.95672083527581,378,PickUp
50,2,31.228679411529914,56.3067241836787,378,PickUp
24,2,26.990249023357812,54.594776206800276,527,PickUp
56,2,59.213134899560295,70.78293645871855,1627,PickUp
55,2,62.060954988022786,70.097184186767,1627,PickUp
32,2,32.61491018904165,55.89588899590928,355,PickUp
41,2,34.06523840248024,55.7150579935529,378,PickUp
59,2,50.34509434157947,72.91835188928994,1626,PickUp
30,2,36.740970770114615,55.14153997000675,375,PickUp
35,2,27.738807038558136,56.787364918158346,332,PickUp
26,2,30.794527981010532,54.75560235102589,472,PickUp
33,2,31.736124858964185,56.056553349884666,351,PickUp
58,2,52.66830339477239,72.35892543784384,1626,PickUp
55,2,64.38350672984677,69.53791601525103,1627,PickUp
30,2,35.888759806253844,55.29734585259625,371,PickUp
29,2,36.26509362757989,54.98687087509168,393,PickUp
58,2,51.20337786042391,72.71167806343603,1626,PickUp
38,2,34.8614705489346,55.548975200263094,378,PickUp
63,2,35.78176356095015,76.42518759511941,1625,PickUp
32,2,34.01917354713418,55.63915386672893,362,PickUp
22,2,23.935282091487803,54.46562727796027,571,PickUp
41,2,33.87855505691286,55.75399750589309,378,PickUp
41,2,34.127028379332295,55.702169476053825,378,PickUp
41,2,33.87513312195053,55.75471127325293,378,PickUp
57,2,56.62117224212975,71.40707851331942,1627,PickUp
30,2,36.59451631262286,55.1683155771936,374,PickUp
29,2,36.16150258719786,54.98249155701685,394,PickUp
42,2,33.65702197423422,55.80020618176885,378,PickUp
62,2,36.91197687185131,76.15303334321271,1625,PickUp
57,2,29.296205047628497,56.70981107453947,378,PickUp
62,2,38.42569469975962,75.78853158139596,1625,PickUp
62,2,37.27328645780389,76.06603035083667,1625,PickUp
55,2,62.452836480987195,70.00281950929848,1627,PickUp
30,2,35.86350229886574,55.30196356862842,370,PickUp
59,2,49.73927222875488,73.06423325727069,1626,PickUp
46,2,32.510179519998445,56.03942133919622,378,PickUp
60,2,45.949421568885114,73.97682556283516,1626,PickUp
36,2,26.62092632406271,56.99174200169491,326,PickUp
34,2,29.80070420769465,56.41039756867632,342,PickUp
62,2,39.56562370085298,75.51403780086179,1625,PickUp
30,2,37.30088320702081,55.0401481326226,378,PickUp
48,2,31.8958667063076,56.167558326010706,378,PickUp
46,2,32.42397715683861,56.05740193609314,378,PickUp
59,2,50.32616353695168,72.92291040839582,1626,PickUp
63,2,35.865373892669325,76.40505430960488,1625,PickUp
24,2,27.0005294255549,54.595210811482225,527,PickUp
60,2,44.303331045161414,74.37320253940565,1626,PickUp
61,2,41.63241846062146,75.01635565868193,1625,PickUp
42,2,33.64576416791711,55.80255440135253,378,PickUp
36,2,35.504520236247075,55.4148441070027,378,PickUp
42,2,33.64395471892306,55.80293182688676,378,PickUp
33,2,36.18842957161479,55.27219026756574,378,PickUp
34,2,35.89828135546669,55.33271109232836,378,PickUp
59,2,49.19512958722321,73.19526226932373,1626,PickUp
58,2,51.70753125295256,72.59027842315002,1626,PickUp
30,2,36.37317207178829,55.208782945324025,373,PickUp
47,2,32.1318295999608,56.11833979512725,378,PickUp
46,2,32.597453422062,56.0212172344002,378,PickUp
26,2,31.522608125577733,54.786381987230655,461,PickUp
55,2,64.54213151498213,69.49971932324962,1627,PickUp
26,2,32.01722267339919,54.807291849911465,454,PickUp
22,2,24.338540992141606,54.48267507462259,565,PickUp
29,2,36.72299850349601,55.006228833967846,386,PickUp
35,2,27.685643509845782,56.79708456606698,332,PickUp
58,2,51.843562748611845,72.5575221729981,1626,PickUp
21,2,22.872616121305416,54.42070300387663,586,PickUp
57,2,29.1979395773893,56.73030786539869,378,PickUp
59,2,49.21292787240359,73.19097645978516,1626,PickUp
26,2,30.939326230678375,54.76172370659522,470,PickUp
36,2,26.760560703291365,56.96621327862263,327,PickUp
61,2,41.238389565707536,75.11123742842452,1625,PickUp
35,2,28.380058579777366,56.67012779427893,335,PickUp
29,2,35.726338112979846,54.96409495012458,401,PickUp
56,2,58.468610244929366,70.96221726213221,1627,PickUp
62,2,39.361360073546464,75.56322428109978,1625,PickUp
21,2,22.100796176310084,54.38807426471955,597,PickUp
33,2,31.35263003890854,56.12666597626603,349,PickUp
42,2,33.785073614958286,55.77349641594051,378,PickUp
31,2,36.8021134856916,55.14418446033884,378,PickUp
31,2,34.79348249252568,55.49759045843021,365,PickUp
59,2,50.620772673769224,72.85196881846575,1626,PickUp
25,2,29.816474545604024,54.71425507743897,486,PickUp
42,2,33.73931067113793,55.7830419204428,378,PickUp
24,2,27.861188791981974,54.63159524304861,514,PickUp
60,2,47.257355464526015,73.66187636919335,1626,PickUp
22,2,23.978004270867498,54.46743336091555,570,PickUp
52,2,30.658092736408268,56.425740514833045,378,PickUp
54,2,30.30111330737404,56.50020138781464,378,PickUp
56,2,29.61245087290983,56.64384665667108,378,PickUp
58,2,53.15016339701998,72.24289402397659,1626,PickUp
50,2,31.383394903096107,56.27445271471209,378,PickUp
32,2,33.30212385317787,55.77024882462676,358,PickUp
24,2,27.98725973101117,54.636924900323656,512,PickUp
63,2,34.13362493350632,76.82205775304814,1625,PickUp
22,2,23.99243400511791,54.46804337888414,570,PickUp
27,2,32.846531446425885,54.84235093307099,442,PickUp
32,2,33.47134727681994,55.73931047016588,359,PickUp
21,2,21.95127701340004,54.38175333223107,599,PickUp
51,2,30.985104145529196,56.357530548045986,378,PickUp
51,2,31.05943895344975,56.34202535575617,378,PickUp
48,2,31.851834730667335,56.17674277496943,378,PickUp
55,2,64.33289476729816,69.55010332597554,1627,PickUp
63,2,36.62325318823425,76.22255772180979,1625,PickUp
28,2,34.174186004219806,54.89847761719967,423,PickUp
22,2,24.34658650623031,54.48301519926214,565,PickUp
32,2,33.401298609997866,55.75211715163474,359,PickUp
57,2,57.42360503844485,71.21385348643277,1627,PickUp
55,2,29.98448162952473,56.56624628908549,378,PickUp
61,2,41.021206680834176,75.16353485315801,1625,PickUp
50,2,31.440464204429006,56.26254886353166,378,PickUp
34,2,36.160284338823466,55.27806096608073,378,PickUp
62,2,38.70014763890323,75.72244358401016,1625,PickUp
41,2,34.0951914541781,55.70881020951694,378,PickUp
32,2,33.57522340337361,55.72031926697324,360,PickUp
35,2,28.324257414150356,56.68032966943512,335,PickUp
23,2,26.15914661651088,54.559641297652526,539,PickUp
63,2,36.60919880858761,76.22594200258392,1625,PickUp
63,2,33.74196131272102,76.91636996711055,1625,PickUp
32,2,36.64042171382861,55.177911082960854,378,PickUp
52,2,30.8700744629083,56.381524117115,378,PickUp
55,2,64.11715629662321,69.60205293719294,1627,PickUp
56,2,59.218267136710594,70.78170062106847,1627,PickUp
32,2,32.610938989704735,55.896615032353154,355,PickUp
24,2,28.187970549803488,54.64540996344601,509,PickUp
29,2,35.64120734828708,54.9604960414239,402,PickUp
52,2,30.663223683534188,56.424670271644935,378,PickUp
34,2,29.87576771360656,56.396674046819854,342,PickUp
57,2,56.75185919493084,71.37560922382292,1627,PickUp
60,2,45.33872418348605,74.12388089164928,1626,PickUp
32,2,32.69318297722435,55.88157873546591,355,PickUp
37,2,35.14962267063276,55.48887073264379,378,PickUp
47,2,32.2417250200507,56.095417160793076,378,PickUp
34,2,30.642199862749063,56.25655071761375,346,PickUp
45,2,32.83052905647963,55.97260094506266,378,PickUp
33,2,30.94511209648593,56.20117064163969,347,PickUp
49,2,31.57710831332257,56.23404683005726,378,PickUp
30,2,36.75423669023219,55.1391146217304,375,PickUp
31,2,34.65830440797277,55.522304457268135,365,PickUp
33,2,36.19450402681934,55.270923221902514,378,PickUp
54,2,30.246543220184062,56.51158393818132,378,PickUp
25,2,29.23193052773956,54.689543440471816,494,PickUp
29,2,35.67094955336234,54.961753395108076,402,PickUp
35,2,35.70426847779445,55.37317944166779,378,PickUp
24,2,28.247896577650128,54.64794334023163,509,PickUp
36,2,26.254772963694233,57.058684167302445,325,PickUp
37,2,35.1446108632652,55.48991612495901,378,PickUp
25,2,30.089204481582758,54.72578475349759,482,PickUp
26,2,31.54180765125328,54.78719364844681,461,PickUp
50,2,31.278400937272362,56.296352974831244,378,PickUp
